  Well: 15/12-4
   UWI: 6211
 Units: m
    TD: 3140 m
LNGTDE: 1.903225
LATTDE: 58.05254444

     depth   inc      azi

     110       0       0
     336     0.5     208
     514    0.25     289
     543     0.5       9
     641    0.25     295
     746     0.5      29
     862    0.25      26
     968     0.5     189
    1073       1     190
    1179     0.5       0
    1294       1      79
    1399       1      49
    1505       1      60
    1614       1      20
    1722       1      21
    2419       1      34
    2570    0.25     323
    2606     0.5      40
    2674       1      10
    2688       1      19
    2726       1      10
    2785       1      16
    2840       2       0
    3140       2      36


Depth Mode          :  TVD
Depth Unit          :  International meters
Distance Unit       :  meters

UWI: 6211                      
Common: 15/12-4                                                                         
Measr. Depth    TVD Depth     X-Offset     Y-Offset
      2164.000     2163.822        7.066       12.214
      2165.000     2164.822        7.074       12.229
      2166.000     2165.821        7.082       12.244
      2167.000     2166.821        7.090       12.260
      2168.000     2167.821        7.098       12.275
      2169.000     2168.821        7.106       12.291
      2170.000     2169.821        7.114       12.306
      2171.000     2170.821        7.122       12.322
      2172.000     2171.820        7.130       12.337
      2173.000     2172.820        7.139       12.353
      2174.000     2173.820        7.147       12.368
      2175.000     2174.820        7.155       12.383
      2176.000     2175.820        7.163       12.399
      2177.000     2176.820        7.171       12.414
      2178.000     2177.819        7.179       12.430
      2179.000     2178.819        7.187       12.445
      2180.000     2179.819        7.195       12.461
      2181.000     2180.819        7.203       12.476
      2182.000     2181.819        7.211       12.492
      2183.000     2182.819        7.219       12.507
      2184.000     2183.818        7.227       12.523
      2185.000     2184.818        7.235       12.538
      2186.000     2185.818        7.243       12.553
      2187.000     2186.818        7.251       12.569
      2188.000     2187.818        7.259       12.584
      2189.000     2188.818        7.267       12.600
      2190.000     2189.818        7.275       12.615
      2191.000     2190.817        7.283       12.631
      2192.000     2191.817        7.291       12.646
      2193.000     2192.817        7.299       12.662
      2194.000     2193.817        7.307       12.677
      2195.000     2194.817        7.315       12.692
      2196.000     2195.817        7.323       12.708
      2197.000     2196.816        7.332       12.723
      2198.000     2197.816        7.340       12.739
      2199.000     2198.816        7.348       12.754
      2200.000     2199.816        7.356       12.770
      2201.000     2200.816        7.364       12.785
      2202.000     2201.816        7.372       12.801
      2203.000     2202.816        7.380       12.816
      2204.000     2203.815        7.388       12.832
      2205.000     2204.815        7.396       12.847
      2206.000     2205.815        7.404       12.862
      2207.000     2206.815        7.412       12.878
      2208.000     2207.815        7.420       12.893
      2209.000     2208.815        7.428       12.909
      2210.000     2209.814        7.436       12.924
      2211.000     2210.814        7.444       12.940
      2212.000     2211.814        7.452       12.955
      2213.000     2212.814        7.460       12.971
      2214.000     2213.814        7.468       12.986
      2215.000     2214.814        7.476       13.001
      2216.000     2215.814        7.484       13.017
      2217.000     2216.813        7.492       13.032
      2218.000     2217.813        7.500       13.048
      2219.000     2218.813        7.508       13.063
      2220.000     2219.813        7.517       13.079
      2221.000     2220.813        7.525       13.094
      2222.000     2221.813        7.533       13.110
      2223.000     2222.812        7.541       13.125
      2224.000     2223.812        7.549       13.141
      2225.000     2224.812        7.557       13.156
      2226.000     2225.812        7.565       13.171
      2227.000     2226.812        7.573       13.187
      2228.000     2227.812        7.581       13.202
      2229.000     2228.812        7.589       13.218
      2230.000     2229.812        7.597       13.233
      2231.000     2230.811        7.605       13.249
      2232.000     2231.811        7.613       13.264
      2233.000     2232.811        7.621       13.280
      2234.000     2233.811        7.629       13.295
      2235.000     2234.811        7.637       13.310
      2236.000     2235.811        7.645       13.326
      2237.000     2236.810        7.653       13.341
      2238.000     2237.810        7.661       13.357
      2239.000     2238.810        7.669       13.372
      2240.000     2239.810        7.677       13.388
      2241.000     2240.810        7.685       13.403
      2242.000     2241.810        7.693       13.419
      2243.000     2242.810        7.701       13.434
      2244.000     2243.809        7.710       13.449
      2245.000     2244.809        7.718       13.465
      2246.000     2245.809        7.726       13.480
      2247.000     2246.809        7.734       13.496
      2248.000     2247.809        7.742       13.511
      2249.000     2248.809        7.750       13.527
      2250.000     2249.808        7.758       13.542
      2251.000     2250.808        7.766       13.558
      2252.000     2251.808        7.774       13.573
      2253.000     2252.808        7.782       13.589
      2254.000     2253.808        7.790       13.604
      2255.000     2254.808        7.798       13.619
      2256.000     2255.808        7.806       13.635
      2257.000     2256.807        7.814       13.650
      2258.000     2257.807        7.822       13.666
      2259.000     2258.807        7.830       13.681
      2260.000     2259.807        7.838       13.697
      2261.000     2260.807        7.846       13.712
      2262.000     2261.807        7.854       13.728
      2263.000     2262.806        7.862       13.743
      2264.000     2263.806        7.870       13.758
      2265.000     2264.806        7.878       13.774
      2266.000     2265.806        7.886       13.789
      2267.000     2266.806        7.895       13.805
      2268.000     2267.806        7.903       13.820
      2269.000     2268.806        7.911       13.836
      2270.000     2269.805        7.919       13.851
      2271.000     2270.805        7.927       13.867
      2272.000     2271.805        7.935       13.882
      2273.000     2272.805        7.943       13.898
      2274.000     2273.805        7.951       13.913
      2275.000     2274.805        7.959       13.928
      2276.000     2275.804        7.967       13.944
      2277.000     2276.804        7.975       13.959
      2278.000     2277.804        7.983       13.975
      2279.000     2278.804        7.991       13.990
      2280.000     2279.804        7.999       14.006
      2281.000     2280.804        8.007       14.021
      2282.000     2281.804        8.015       14.037
      2283.000     2282.803        8.023       14.052
      2284.000     2283.803        8.031       14.067
      2285.000     2284.803        8.039       14.083
      2286.000     2285.803        8.047       14.098
      2287.000     2286.803        8.055       14.114
      2288.000     2287.803        8.063       14.129
      2289.000     2288.802        8.071       14.145
      2290.000     2289.802        8.080       14.160
      2291.000     2290.802        8.088       14.176
      2292.000     2291.802        8.096       14.191
      2293.000     2292.802        8.104       14.207
      2294.000     2293.802        8.112       14.222
      2295.000     2294.802        8.120       14.237
      2296.000     2295.802        8.128       14.253
      2297.000     2296.801        8.136       14.268
      2298.000     2297.801        8.144       14.284
      2299.000     2298.801        8.152       14.299
      2300.000     2299.801        8.160       14.315
      2301.000     2300.801        8.168       14.330
      2302.000     2301.801        8.176       14.346
      2303.000     2302.801        8.184       14.361
      2304.000     2303.800        8.192       14.376
      2305.000     2304.800        8.200       14.392
      2306.000     2305.800        8.208       14.407
      2307.000     2306.800        8.216       14.423
      2308.000     2307.800        8.224       14.438
      2309.000     2308.799        8.232       14.454
      2310.000     2309.799        8.240       14.469
      2311.000     2310.799        8.248       14.485
      2312.000     2311.799        8.256       14.500
      2313.000     2312.799        8.264       14.516
      2314.000     2313.799        8.273       14.531
      2315.000     2314.799        8.281       14.546
      2316.000     2315.798        8.289       14.562
      2317.000     2316.798        8.297       14.577
      2318.000     2317.798        8.305       14.593
      2319.000     2318.798        8.313       14.608
      2320.000     2319.798        8.321       14.624
      2321.000     2320.798        8.329       14.639
      2322.000     2321.798        8.337       14.655
      2323.000     2322.797        8.345       14.670
      2324.000     2323.797        8.353       14.685
      2325.000     2324.797        8.361       14.701
      2326.000     2325.797        8.369       14.716
      2327.000     2326.797        8.377       14.732
      2328.000     2327.796        8.385       14.747
      2329.000     2328.796        8.393       14.763
      2330.000     2329.796        8.401       14.778
      2331.000     2330.796        8.409       14.794
      2332.000     2331.796        8.417       14.809
      2333.000     2332.796        8.425       14.825
      2334.000     2333.796        8.433       14.840
      2335.000     2334.795        8.441       14.855
      2336.000     2335.795        8.449       14.871
      2337.000     2336.795        8.458       14.886
      2338.000     2337.795        8.466       14.902
      2339.000     2338.795        8.474       14.917
      2340.000     2339.795        8.482       14.933
      2341.000     2340.795        8.490       14.948
      2342.000     2341.794        8.498       14.964
      2343.000     2342.794        8.506       14.979
      2344.000     2343.794        8.514       14.994
      2345.000     2344.794        8.522       15.010
      2346.000     2345.794        8.530       15.025
      2347.000     2346.793        8.538       15.041
      2348.000     2347.793        8.546       15.056
      2349.000     2348.793        8.554       15.072
      2350.000     2349.793        8.562       15.087
      2351.000     2350.793        8.570       15.103
      2352.000     2351.793        8.578       15.118
      2353.000     2352.793        8.586       15.134
      2354.000     2353.793        8.594       15.149
      2355.000     2354.792        8.602       15.164
      2356.000     2355.792        8.610       15.180
      2357.000     2356.792        8.618       15.195
      2358.000     2357.792        8.626       15.211
      2359.000     2358.792        8.634       15.226
      2360.000     2359.792        8.642       15.242
      2361.000     2360.792        8.651       15.257
      2362.000     2361.791        8.659       15.273
      2363.000     2362.791        8.667       15.288
      2364.000     2363.791        8.675       15.303
      2365.000     2364.791        8.683       15.319
      2366.000     2365.791        8.691       15.334
      2367.000     2366.791        8.699       15.350
      2368.000     2367.790        8.707       15.365
      2369.000     2368.790        8.715       15.381
      2370.000     2369.790        8.723       15.396
      2371.000     2370.790        8.731       15.412
      2372.000     2371.790        8.739       15.427
      2373.000     2372.790        8.747       15.443
      2374.000     2373.790        8.755       15.458
      2375.000     2374.789        8.763       15.473
      2376.000     2375.789        8.771       15.489
      2377.000     2376.789        8.779       15.504
      2378.000     2377.789        8.787       15.520
      2379.000     2378.789        8.795       15.535
      2380.000     2379.789        8.803       15.551
      2381.000     2380.789        8.811       15.566
      2382.000     2381.788        8.819       15.582
      2383.000     2382.788        8.827       15.597
      2384.000     2383.788        8.836       15.612
      2385.000     2384.788        8.844       15.628
      2386.000     2385.788        8.852       15.643
      2387.000     2386.788        8.860       15.659
      2388.000     2387.787        8.868       15.674
      2389.000     2388.787        8.876       15.690
      2390.000     2389.787        8.884       15.705
      2391.000     2390.787        8.892       15.721
      2392.000     2391.787        8.900       15.736
      2393.000     2392.787        8.908       15.751
      2394.000     2393.786        8.916       15.767
      2395.000     2394.786        8.924       15.782
      2396.000     2395.786        8.932       15.798
      2397.000     2396.786        8.940       15.813
      2398.000     2397.786        8.948       15.829
      2399.000     2398.786        8.956       15.844
      2400.000     2399.786        8.964       15.860
      2401.000     2400.785        8.972       15.875
      2402.000     2401.785        8.980       15.891
      2403.000     2402.785        8.988       15.906
      2404.000     2403.785        8.996       15.921
      2405.000     2404.785        9.004       15.937
      2406.000     2405.785        9.012       15.952
      2407.000     2406.784        9.020       15.968
      2408.000     2407.784        9.029       15.983
      2409.000     2408.784        9.037       15.999
      2410.000     2409.784        9.045       16.014
      2411.000     2410.784        9.053       16.030
      2412.000     2411.784        9.061       16.045
      2413.000     2412.784        9.069       16.060
      2414.000     2413.783        9.077       16.076
      2415.000     2414.783        9.085       16.091
      2416.000     2415.783        9.093       16.107
      2417.000     2416.783        9.101       16.122
      2418.000     2417.783        9.109       16.138
      2419.000     2418.783        9.117       16.153
      2420.000     2419.783        9.115       16.162
      2421.000     2420.782        9.115       16.172
      2422.000     2421.782        9.114       16.183
      2423.000     2422.782        9.114       16.193
      2424.000     2423.782        9.114       16.203
      2425.000     2424.782        9.114       16.213
      2426.000     2425.782        9.113       16.224
      2427.000     2426.782        9.113       16.234
      2428.000     2427.782        9.113       16.244
      2429.000     2428.782        9.113       16.254
      2430.000     2429.782        9.112       16.264
      2431.000     2430.782        9.112       16.275
      2432.000     2431.782        9.112       16.285
      2433.000     2432.782        9.111       16.295
      2434.000     2433.782        9.111       16.305
      2435.000     2434.782        9.111       16.316
      2436.000     2435.782        9.111       16.326
      2437.000     2436.781        9.110       16.336
      2438.000     2437.781        9.110       16.346
      2439.000     2438.781        9.110       16.356
      2440.000     2439.781        9.110       16.367
      2441.000     2440.781        9.109       16.377
      2442.000     2441.781        9.109       16.387
      2443.000     2442.781        9.109       16.397
      2444.000     2443.781        9.108       16.408
      2445.000     2444.781        9.108       16.418
      2446.000     2445.781        9.108       16.428
      2447.000     2446.781        9.108       16.438
      2448.000     2447.781        9.107       16.448
      2449.000     2448.781        9.107       16.459
      2450.000     2449.781        9.107       16.469
      2451.000     2450.781        9.107       16.479
      2452.000     2451.781        9.106       16.489
      2453.000     2452.781        9.106       16.500
      2454.000     2453.781        9.106       16.510
      2455.000     2454.780        9.106       16.520
      2456.000     2455.780        9.105       16.530
      2457.000     2456.780        9.105       16.540
      2458.000     2457.780        9.105       16.551
      2459.000     2458.780        9.104       16.561
      2460.000     2459.780        9.104       16.571
      2461.000     2460.780        9.104       16.581
      2462.000     2461.780        9.104       16.592
      2463.000     2462.780        9.103       16.602
      2464.000     2463.780        9.103       16.612
      2465.000     2464.780        9.103       16.622
      2466.000     2465.780        9.103       16.632
      2467.000     2466.780        9.102       16.643
      2468.000     2467.780        9.102       16.653
      2469.000     2468.779        9.102       16.663
      2470.000     2469.779        9.102       16.673
      2471.000     2470.779        9.101       16.684
      2472.000     2471.779        9.101       16.694
      2473.000     2472.779        9.101       16.704
      2474.000     2473.779        9.100       16.714
      2475.000     2474.779        9.100       16.724
      2476.000     2475.779        9.100       16.735
      2477.000     2476.779        9.100       16.745
      2478.000     2477.779        9.099       16.755
      2479.000     2478.779        9.099       16.765
      2480.000     2479.779        9.099       16.776
      2481.000     2480.779        9.099       16.786
      2482.000     2481.779        9.098       16.796
      2483.000     2482.779        9.098       16.806
      2484.000     2483.779        9.098       16.816
      2485.000     2484.778        9.098       16.827
      2486.000     2485.779        9.097       16.837
      2487.000     2486.778        9.097       16.847
      2488.000     2487.778        9.097       16.857
      2489.000     2488.778        9.096       16.867
      2490.000     2489.778        9.096       16.878
      2491.000     2490.778        9.096       16.888
      2492.000     2491.778        9.096       16.898
      2493.000     2492.778        9.095       16.908
      2494.000     2493.778        9.095       16.919
      2495.000     2494.778        9.095       16.929
      2496.000     2495.778        9.095       16.939
      2497.000     2496.778        9.094       16.949
      2498.000     2497.778        9.094       16.959
      2499.000     2498.778        9.094       16.970
      2500.000     2499.777        9.094       16.980
      2501.000     2500.777        9.093       16.990
      2502.000     2501.777        9.093       17.000
      2503.000     2502.777        9.093       17.011
      2504.000     2503.777        9.092       17.021
      2505.000     2504.777        9.092       17.031
      2506.000     2505.777        9.092       17.041
      2507.000     2506.777        9.092       17.051
      2508.000     2507.777        9.091       17.062
      2509.000     2508.777        9.091       17.072
      2510.000     2509.777        9.091       17.082
      2511.000     2510.777        9.091       17.092
      2512.000     2511.777        9.090       17.103
      2513.000     2512.777        9.090       17.113
      2514.000     2513.776        9.090       17.123
      2515.000     2514.776        9.089       17.133
      2516.000     2515.777        9.089       17.143
      2517.000     2516.776        9.089       17.154
      2518.000     2517.776        9.089       17.164
      2519.000     2518.776        9.088       17.174
      2520.000     2519.776        9.088       17.184
      2521.000     2520.776        9.088       17.195
      2522.000     2521.776        9.088       17.205
      2523.000     2522.776        9.087       17.215
      2524.000     2523.776        9.087       17.225
      2525.000     2524.776        9.087       17.235
      2526.000     2525.776        9.087       17.246
      2527.000     2526.776        9.086       17.256
      2528.000     2527.775        9.086       17.266
      2529.000     2528.776        9.086       17.276
      2530.000     2529.776        9.085       17.287
      2531.000     2530.776        9.085       17.297
      2532.000     2531.775        9.085       17.307
      2533.000     2532.775        9.085       17.317
      2534.000     2533.775        9.084       17.327
      2535.000     2534.775        9.084       17.338
      2536.000     2535.775        9.084       17.348
      2537.000     2536.775        9.084       17.358
      2538.000     2537.775        9.083       17.368
      2539.000     2538.775        9.083       17.379
      2540.000     2539.775        9.083       17.389
      2541.000     2540.775        9.083       17.399
      2542.000     2541.775        9.082       17.409
      2543.000     2542.775        9.082       17.419
      2544.000     2543.775        9.082       17.430
      2545.000     2544.774        9.081       17.440
      2546.000     2545.774        9.081       17.450
      2547.000     2546.774        9.081       17.460
      2548.000     2547.774        9.081       17.470
      2549.000     2548.774        9.080       17.481
      2550.000     2549.774        9.080       17.491
      2551.000     2550.774        9.080       17.501
      2552.000     2551.774        9.080       17.511
      2553.000     2552.774        9.079       17.522
      2554.000     2553.774        9.079       17.532
      2555.000     2554.774        9.079       17.542
      2556.000     2555.774        9.079       17.552
      2557.000     2556.774        9.078       17.562
      2558.000     2557.774        9.078       17.573
      2559.000     2558.773        9.078       17.583
      2560.000     2559.774        9.077       17.593
      2561.000     2560.773        9.077       17.603
      2562.000     2561.773        9.077       17.614
      2563.000     2562.773        9.077       17.624
      2564.000     2563.773        9.076       17.634
      2565.000     2564.773        9.076       17.644
      2566.000     2565.773        9.076       17.654
      2567.000     2566.773        9.076       17.665
      2568.000     2567.773        9.075       17.675
      2569.000     2568.773        9.075       17.685
      2570.000     2569.773        9.075       17.694
      2571.000     2570.773        9.075       17.700
      2572.000     2571.773        9.075       17.707
      2573.000     2572.773        9.075       17.713
      2574.000     2573.773        9.076       17.719
      2575.000     2574.773        9.076       17.725
      2576.000     2575.773        9.076       17.731
      2577.000     2576.772        9.076       17.737
      2578.000     2577.772        9.076       17.743
      2579.000     2578.773        9.076       17.749
      2580.000     2579.772        9.076       17.755
      2581.000     2580.773        9.077       17.761
      2582.000     2581.772        9.077       17.767
      2583.000     2582.773        9.077       17.773
      2584.000     2583.772        9.077       17.779
      2585.000     2584.772        9.077       17.785
      2586.000     2585.773        9.077       17.791
      2587.000     2586.772        9.078       17.797
      2588.000     2587.772        9.078       17.804
      2589.000     2588.772        9.078       17.810
      2590.000     2589.772        9.078       17.816
      2591.000     2590.772        9.078       17.822
      2592.000     2591.772        9.078       17.828
      2593.000     2592.772        9.079       17.834
      2594.000     2593.772        9.079       17.840
      2595.000     2594.772        9.079       17.846
      2596.000     2595.772        9.079       17.852
      2597.000     2596.772        9.079       17.858
      2598.000     2597.772        9.079       17.864
      2599.000     2598.772        9.079       17.870
      2600.000     2599.772        9.080       17.876
      2601.000     2600.772        9.080       17.882
      2602.000     2601.772        9.080       17.888
      2603.000     2602.772        9.080       17.894
      2604.000     2603.772        9.080       17.900
      2605.000     2604.772        9.080       17.907
      2606.000     2605.772        9.082       17.914
      2607.000     2606.772        9.087       17.926
      2608.000     2607.772        9.093       17.937
      2609.000     2608.772        9.098       17.949
      2610.000     2609.771        9.104       17.961
      2611.000     2610.772        9.109       17.973
      2612.000     2611.771        9.115       17.984
      2613.000     2612.771        9.120       17.996
      2614.000     2613.771        9.126       18.008
      2615.000     2614.771        9.131       18.019
      2616.000     2615.771        9.136       18.031
      2617.000     2616.771        9.142       18.043
      2618.000     2617.771        9.147       18.055
      2619.000     2618.771        9.153       18.066
      2620.000     2619.771        9.158       18.078
      2621.000     2620.771        9.164       18.090
      2622.000     2621.771        9.169       18.102
      2623.000     2622.771        9.175       18.113
      2624.000     2623.770        9.180       18.125
      2625.000     2624.770        9.186       18.137
      2626.000     2625.770        9.191       18.148
      2627.000     2626.770        9.197       18.160
      2628.000     2627.770        9.202       18.172
      2629.000     2628.770        9.208       18.184
      2630.000     2629.770        9.213       18.195
      2631.000     2630.770        9.219       18.207
      2632.000     2631.770        9.224       18.219
      2633.000     2632.770        9.229       18.231
      2634.000     2633.770        9.235       18.242
      2635.000     2634.769        9.240       18.254
      2636.000     2635.769        9.246       18.266
      2637.000     2636.769        9.251       18.278
      2638.000     2637.769        9.257       18.289
      2639.000     2638.769        9.262       18.301
      2640.000     2639.769        9.268       18.313
      2641.000     2640.769        9.273       18.324
      2642.000     2641.769        9.279       18.336
      2643.000     2642.769        9.284       18.348
      2644.000     2643.769        9.290       18.360
      2645.000     2644.769        9.295       18.371
      2646.000     2645.768        9.301       18.383
      2647.000     2646.769        9.306       18.395
      2648.000     2647.768        9.312       18.407
      2649.000     2648.768        9.317       18.418
      2650.000     2649.768        9.322       18.430
      2651.000     2650.768        9.328       18.442
      2652.000     2651.768        9.333       18.453
      2653.000     2652.768        9.339       18.465
      2654.000     2653.768        9.344       18.477
      2655.000     2654.768        9.350       18.489
      2656.000     2655.768        9.355       18.500
      2657.000     2656.767        9.361       18.512
      2658.000     2657.768        9.366       18.524
      2659.000     2658.767        9.372       18.536
      2660.000     2659.767        9.377       18.547
      2661.000     2660.767        9.383       18.559
      2662.000     2661.767        9.388       18.571
      2663.000     2662.767        9.394       18.582
      2664.000     2663.767        9.399       18.594
      2665.000     2664.767        9.404       18.606
      2666.000     2665.767        9.410       18.618
      2667.000     2666.767        9.415       18.629
      2668.000     2667.767        9.421       18.641
      2669.000     2668.766        9.426       18.653
      2670.000     2669.766        9.432       18.665
      2671.000     2670.766        9.437       18.676
      2672.000     2671.766        9.443       18.688
      2673.000     2672.766        9.448       18.700
      2674.000     2673.766        9.453       18.713
      2675.000     2674.766        9.458       18.730
      2676.000     2675.766        9.462       18.746
      2677.000     2676.765        9.467       18.763
      2678.000     2677.765        9.471       18.780
      2679.000     2678.765        9.475       18.797
      2680.000     2679.765        9.480       18.814
      2681.000     2680.765        9.484       18.831
      2682.000     2681.765        9.488       18.848
      2683.000     2682.764        9.493       18.865
      2684.000     2683.764        9.497       18.882
      2685.000     2684.764        9.501       18.898
      2686.000     2685.764        9.506       18.915
      2687.000     2686.764        9.510       18.932
      2688.000     2687.764        9.515       18.949
      2689.000     2688.763        9.519       18.966
      2690.000     2689.763        9.523       18.983
      2691.000     2690.763        9.528       19.000
      2692.000     2691.763        9.532       19.017
      2693.000     2692.763        9.536       19.033
      2694.000     2693.763        9.541       19.050
      2695.000     2694.762        9.545       19.067
      2696.000     2695.762        9.550       19.084
      2697.000     2696.762        9.554       19.101
      2698.000     2697.762        9.558       19.118
      2699.000     2698.762        9.563       19.135
      2700.000     2699.762        9.567       19.152
      2701.000     2700.762        9.571       19.169
      2702.000     2701.761        9.576       19.185
      2703.000     2702.761        9.580       19.202
      2704.000     2703.761        9.584       19.219
      2705.000     2704.761        9.589       19.236
      2706.000     2705.761        9.593       19.253
      2707.000     2706.761        9.598       19.270
      2708.000     2707.760        9.602       19.287
      2709.000     2708.760        9.606       19.304
      2710.000     2709.760        9.611       19.320
      2711.000     2710.760        9.615       19.337
      2712.000     2711.760        9.619       19.354
      2713.000     2712.760        9.624       19.371
      2714.000     2713.760        9.628       19.388
      2715.000     2714.760        9.632       19.405
      2716.000     2715.759        9.637       19.422
      2717.000     2716.759        9.641       19.439
      2718.000     2717.759        9.646       19.455
      2719.000     2718.759        9.650       19.472
      2720.000     2719.759        9.654       19.489
      2721.000     2720.759        9.659       19.506
      2722.000     2721.758        9.663       19.523
      2723.000     2722.758        9.667       19.540
      2724.000     2723.758        9.672       19.557
      2725.000     2724.758        9.676       19.574
      2726.000     2725.758        9.680       19.591
      2727.000     2726.757        9.684       19.608
      2728.000     2727.757        9.688       19.625
      2729.000     2728.757        9.692       19.642
      2730.000     2729.757        9.696       19.659
      2731.000     2730.757        9.700       19.676
      2732.000     2731.757        9.704       19.693
      2733.000     2732.757        9.708       19.710
      2734.000     2733.756        9.712       19.727
      2735.000     2734.756        9.716       19.744
      2736.000     2735.756        9.720       19.761
      2737.000     2736.756        9.724       19.778
      2738.000     2737.756        9.727       19.795
      2739.000     2738.756        9.731       19.812
      2740.000     2739.756        9.735       19.829
      2741.000     2740.755        9.739       19.846
      2742.000     2741.755        9.743       19.863
      2743.000     2742.755        9.747       19.880
      2744.000     2743.755        9.751       19.897
      2745.000     2744.755        9.755       19.914
      2746.000     2745.755        9.759       19.931
      2747.000     2746.754        9.763       19.948
      2748.000     2747.755        9.767       19.965
      2749.000     2748.754        9.771       19.982
      2750.000     2749.754        9.775       19.999
      2751.000     2750.754        9.778       20.016
      2752.000     2751.754        9.782       20.033
      2753.000     2752.753        9.786       20.050
      2754.000     2753.754        9.790       20.067
      2755.000     2754.753        9.794       20.084
      2756.000     2755.753        9.798       20.101
      2757.000     2756.753        9.802       20.118
      2758.000     2757.753        9.806       20.135
      2759.000     2758.753        9.810       20.152
      2760.000     2759.752        9.814       20.169
      2761.000     2760.752        9.818       20.186
      2762.000     2761.752        9.822       20.203
      2763.000     2762.752        9.826       20.220
      2764.000     2763.752        9.830       20.237
      2765.000     2764.752        9.833       20.254
      2766.000     2765.752        9.837       20.271
      2767.000     2766.751        9.841       20.288
      2768.000     2767.751        9.845       20.305
      2769.000     2768.751        9.849       20.322
      2770.000     2769.751        9.853       20.339
      2771.000     2770.751        9.857       20.356
      2772.000     2771.751        9.861       20.373
      2773.000     2772.750        9.865       20.390
      2774.000     2773.750        9.869       20.407
      2775.000     2774.750        9.873       20.424
      2776.000     2775.750        9.877       20.441
      2777.000     2776.750        9.881       20.458
      2778.000     2777.750        9.884       20.475
      2779.000     2778.750        9.888       20.492
      2780.000     2779.750        9.892       20.509
      2781.000     2780.749        9.896       20.526
      2782.000     2781.749        9.900       20.543
      2783.000     2782.749        9.904       20.560
      2784.000     2783.749        9.908       20.577
      2785.000     2784.749        9.912       20.594
      2786.000     2785.748        9.915       20.622
      2787.000     2786.748        9.919       20.647
      2788.000     2787.748        9.923       20.673
      2789.000     2788.747        9.926       20.699
      2790.000     2789.747        9.930       20.725
      2791.000     2790.747        9.934       20.751
      2792.000     2791.747        9.937       20.777
      2793.000     2792.746        9.941       20.803
      2794.000     2793.746        9.945       20.828
      2795.000     2794.745        9.948       20.854
      2796.000     2795.745        9.952       20.880
      2797.000     2796.745        9.955       20.906
      2798.000     2797.744        9.959       20.932
      2799.000     2798.744        9.963       20.958
      2800.000     2799.743        9.966       20.983
      2801.000     2800.743        9.970       21.009
      2802.000     2801.743        9.974       21.035
      2803.000     2802.742        9.977       21.061
      2804.000     2803.742        9.981       21.087
      2805.000     2804.741        9.985       21.113
      2806.000     2805.741        9.988       21.139
      2807.000     2806.741        9.992       21.164
      2808.000     2807.741        9.995       21.190
      2809.000     2808.740        9.999       21.216
      2810.000     2809.740       10.003       21.242
      2811.000     2810.740       10.006       21.268
      2812.000     2811.739       10.010       21.294
      2813.000     2812.739       10.014       21.320
      2814.000     2813.739       10.017       21.345
      2815.000     2814.738       10.021       21.371
      2816.000     2815.738       10.024       21.397
      2817.000     2816.738       10.028       21.423
      2818.000     2817.737       10.032       21.449
      2819.000     2818.737       10.035       21.475
      2820.000     2819.737       10.039       21.500
      2821.000     2820.736       10.043       21.526
      2822.000     2821.736       10.046       21.552
      2823.000     2822.736       10.050       21.578
      2824.000     2823.735       10.054       21.604
      2825.000     2824.735       10.057       21.630
      2826.000     2825.734       10.061       21.656
      2827.000     2826.734       10.064       21.681
      2828.000     2827.733       10.068       21.707
      2829.000     2828.733       10.072       21.733
      2830.000     2829.733       10.075       21.759
      2831.000     2830.733       10.079       21.785
      2832.000     2831.732       10.083       21.811
      2833.000     2832.732       10.086       21.836
      2834.000     2833.731       10.090       21.862
      2835.000     2834.731       10.093       21.888
      2836.000     2835.731       10.097       21.914
      2837.000     2836.731       10.101       21.940
      2838.000     2837.730       10.104       21.966
      2839.000     2838.730       10.108       21.992
      2840.000     2839.729       10.114       22.019
      2841.000     2840.729       10.124       22.052
      2842.000     2841.728       10.135       22.085
      2843.000     2842.728       10.145       22.117
      2844.000     2843.727       10.156       22.150
      2845.000     2844.726       10.167       22.183
      2846.000     2845.726       10.177       22.215
      2847.000     2846.725       10.188       22.248
      2848.000     2847.725       10.198       22.281
      2849.000     2848.724       10.209       22.313
      2850.000     2849.723       10.220       22.346
      2851.000     2850.723       10.230       22.379
      2852.000     2851.722       10.241       22.411
      2853.000     2852.721       10.252       22.444
      2854.000     2853.721       10.262       22.477
      2855.000     2854.720       10.273       22.509
      2856.000     2855.719       10.283       22.542
      2857.000     2856.719       10.294       22.575
      2858.000     2857.719       10.305       22.607
      2859.000     2858.718       10.315       22.640
      2860.000     2859.717       10.326       22.673
      2861.000     2860.717       10.336       22.705
      2862.000     2861.716       10.347       22.738
      2863.000     2862.715       10.358       22.771
      2864.000     2863.715       10.368       22.803
      2865.000     2864.714       10.379       22.836
      2866.000     2865.714       10.390       22.869
      2867.000     2866.713       10.400       22.901
      2868.000     2867.712       10.411       22.934
      2869.000     2868.712       10.421       22.967
      2870.000     2869.711       10.432       22.999
      2871.000     2870.710       10.443       23.032
      2872.000     2871.710       10.453       23.065
      2873.000     2872.709       10.464       23.097
      2874.000     2873.709       10.474       23.130
      2875.000     2874.708       10.485       23.163
      2876.000     2875.708       10.496       23.195
      2877.000     2876.707       10.506       23.228
      2878.000     2877.706       10.517       23.261
      2879.000     2878.706       10.528       23.293
      2880.000     2879.705       10.538       23.326
