Data from WELLPATH_ORIGINAL_SURVEY_POINTS_1.ASC has been resampled to 0.2m and
linearly interpolated between original survey points. Computed 2008-08-22.

HEADER INFORMATION	
----------------------------------------------------------------	
COMPANY:	BG Group
FIELD:	EXPLORATION - UTM Zone 31
WELL NAME:	15/12-19
WELLBORE NAME:	15/12-19
Drilled From:   Well Ref. Point
KICK OFF DEPTH: N/Am 
SURVEYNAME:     Definitive
SURVEYDATE:     2008-04-21
----------------------------------------------------------------	
CALCULATION METHOD: Minimum Curvature
DATUM NAME:         RKB@42.52
LAT REFERENCE:      Site
----------------------------------------------------------------	
SLOT EW MAP: 436239.01m
SLOT NS MAP: 6429787.29m
SURFACE LATITUDE MAP:   58°00'13.643N
SURFACE LONGITUDE  MAP: 001°55'16.368E
BOTTOM HOLE MD:  3212.00m 
BOTTOM HOLE TVD: 3211.35m 
BOTTOM HOLE EW MAP: 436244.60m
BOTTOM HOLE NS MAP: 6429796.98m
----------------------------------------------------------------	
WATER DEPTH:  85.00m 
KB-MSL:       42.52m 
SYSTEM DATUM: Mean Sea Level
----------------------------------------------------------------	
MAP-ZONE: UTM Zone 31, North 0 to 6E
NORTH REFERENCE: Grid
GEO DATUM: ED50 (International 1924)
VSDIR: 0
----------------------------------------------------------------	
SURVEY TYPE INFORMATION
235.80    - 654.00    15_12-19; 24'' MWD+SAG+SCC : MWD+SAG+SCC
668.60    - 1336.10   15_12-19; 17½" MWD+SAG+SCC : MWD+SAG+SCC
1364.00   - 2888.80   15_12-19; 12¼" MWD+SAG+SCC : MWD+SAG+SCC
2928.10   - 3188.60   15_12-19;  8½" MWD+SAG+SCC : MWD+SAG+SCC
3212.00   - 3212.00   15_12-19; Projection to TD : BLIND

----------------------------------------------------------------	
SURVEY LIST	
MD           Inc          AZI          TVD(RKB)     TVDS         X(m)         y(m)         NS           EW           DLS          Vsec
2895.00      0.90         84.11        2894.38      2851.86      436239.40    6429795.52   8.23         0.39         0.14         8.23
2895.20      0.90         84.12        2894.58      2852.06      436239.41    6429795.52   8.23         0.40         0.14         8.23
2895.40      0.90         84.13        2894.78      2852.26      436239.41    6429795.52   8.23         0.40         0.14         8.23
2895.60      0.90         84.14        2894.98      2852.46      436239.41    6429795.52   8.23         0.40         0.14         8.23
2895.80      0.90         84.14        2895.18      2852.66      436239.42    6429795.52   8.23         0.41         0.14         8.23
2896.00      0.90         84.15        2895.38      2852.86      436239.42    6429795.52   8.23         0.41         0.14         8.23
2896.20      0.90         84.16        2895.58      2853.06      436239.42    6429795.52   8.23         0.41         0.14         8.23
2896.40      0.90         84.17        2895.78      2853.26      436239.43    6429795.52   8.23         0.42         0.14         8.23
2896.60      0.91         84.18        2895.98      2853.46      436239.43    6429795.52   8.23         0.42         0.14         8.23
2896.80      0.91         84.18        2896.18      2853.66      436239.43    6429795.52   8.23         0.42         0.14         8.23
2897.00      0.91         84.19        2896.38      2853.86      436239.44    6429795.52   8.23         0.43         0.14         8.23
2897.20      0.91         84.20        2896.58      2854.06      436239.44    6429795.52   8.23         0.43         0.14         8.23
2897.40      0.91         84.21        2896.78      2854.26      436239.44    6429795.52   8.23         0.43         0.14         8.23
2897.60      0.91         84.22        2896.98      2854.46      436239.45    6429795.52   8.23         0.44         0.14         8.23
2897.80      0.91         84.23        2897.18      2854.66      436239.45    6429795.52   8.23         0.44         0.14         8.23
2898.00      0.91         84.23        2897.38      2854.86      436239.45    6429795.52   8.23         0.44         0.14         8.23
2898.20      0.91         84.24        2897.58      2855.06      436239.46    6429795.52   8.23         0.45         0.14         8.23
2898.40      0.91         84.25        2897.78      2855.26      436239.46    6429795.52   8.23         0.45         0.14         8.23
2898.60      0.91         84.26        2897.98      2855.46      436239.46    6429795.52   8.23         0.45         0.14         8.23
2898.80      0.92         84.27        2898.18      2855.66      436239.47    6429795.53   8.24         0.46         0.14         8.24
2899.00      0.92         84.27        2898.37      2855.85      436239.47    6429795.53   8.24         0.46         0.14         8.24
2899.20      0.92         84.28        2898.57      2856.05      436239.47    6429795.53   8.24         0.46         0.14         8.24
2899.40      0.92         84.29        2898.77      2856.25      436239.48    6429795.53   8.24         0.47         0.14         8.24
2899.60      0.92         84.30        2898.97      2856.45      436239.48    6429795.53   8.24         0.47         0.14         8.24
2899.80      0.92         84.31        2899.17      2856.65      436239.48    6429795.53   8.24         0.47         0.14         8.24
2900.00      0.92         84.31        2899.37      2856.85      436239.49    6429795.53   8.24         0.48         0.14         8.24
2900.20      0.92         84.32        2899.57      2857.05      436239.49    6429795.53   8.24         0.48         0.14         8.24
2900.40      0.92         84.33        2899.77      2857.25      436239.49    6429795.53   8.24         0.48         0.14         8.24
2900.60      0.92         84.34        2899.97      2857.45      436239.50    6429795.53   8.24         0.49         0.14         8.24
2900.80      0.92         84.35        2900.17      2857.65      436239.50    6429795.53   8.24         0.49         0.14         8.24
2901.00      0.93         84.36        2900.37      2857.85      436239.50    6429795.53   8.24         0.49         0.14         8.24
2901.20      0.93         84.36        2900.57      2858.05      436239.51    6429795.53   8.24         0.50         0.14         8.24
2901.40      0.93         84.37        2900.77      2858.25      436239.51    6429795.53   8.24         0.50         0.14         8.24
2901.60      0.93         84.38        2900.97      2858.45      436239.51    6429795.53   8.24         0.50         0.14         8.24
2901.80      0.93         84.39        2901.17      2858.65      436239.52    6429795.53   8.24         0.51         0.14         8.24
2902.00      0.93         84.40        2901.37      2858.85      436239.52    6429795.53   8.24         0.51         0.14         8.24
2902.20      0.93         84.40        2901.57      2859.05      436239.52    6429795.53   8.24         0.51         0.14         8.24
2902.40      0.93         84.41        2901.77      2859.25      436239.53    6429795.53   8.24         0.52         0.14         8.24
2902.60      0.93         84.42        2901.97      2859.45      436239.53    6429795.53   8.24         0.52         0.14         8.24
2902.80      0.93         84.43        2902.17      2859.65      436239.53    6429795.53   8.24         0.52         0.14         8.24
2903.00      0.93         84.44        2902.36      2859.84      436239.54    6429795.53   8.24         0.53         0.14         8.24
2903.20      0.94         84.44        2902.56      2860.04      436239.54    6429795.53   8.24         0.53         0.14         8.24
2903.40      0.94         84.45        2902.76      2860.24      436239.54    6429795.53   8.24         0.53         0.14         8.24
2903.60      0.94         84.46        2902.96      2860.44      436239.55    6429795.53   8.24         0.54         0.14         8.24
2903.80      0.94         84.47        2903.16      2860.64      436239.55    6429795.53   8.24         0.54         0.14         8.24
2904.00      0.94         84.48        2903.36      2860.84      436239.55    6429795.53   8.24         0.54         0.14         8.24
2904.20      0.94         84.49        2903.56      2861.04      436239.56    6429795.53   8.24         0.55         0.14         8.24
2904.40      0.94         84.49        2903.76      2861.24      436239.56    6429795.53   8.24         0.55         0.14         8.24
2904.60      0.94         84.50        2903.96      2861.44      436239.56    6429795.53   8.24         0.55         0.14         8.24
2904.80      0.94         84.51        2904.16      2861.64      436239.57    6429795.53   8.24         0.56         0.14         8.24
2905.00      0.94         84.52        2904.36      2861.84      436239.57    6429795.53   8.24         0.56         0.14         8.24
2905.20      0.94         84.53        2904.56      2862.04      436239.57    6429795.53   8.24         0.56         0.14         8.24
2905.40      0.95         84.53        2904.76      2862.24      436239.58    6429795.54   8.25         0.57         0.14         8.25
2905.60      0.95         84.54        2904.96      2862.44      436239.58    6429795.54   8.25         0.57         0.14         8.25
2905.80      0.95         84.55        2905.16      2862.64      436239.58    6429795.54   8.25         0.57         0.14         8.25
2906.00      0.95         84.56        2905.36      2862.84      436239.59    6429795.54   8.25         0.58         0.14         8.25
2906.20      0.95         84.57        2905.56      2863.04      436239.59    6429795.54   8.25         0.58         0.14         8.25
2906.40      0.95         84.57        2905.76      2863.24      436239.59    6429795.54   8.25         0.58         0.14         8.25
2906.60      0.95         84.58        2905.96      2863.44      436239.60    6429795.54   8.25         0.59         0.14         8.25
2906.80      0.95         84.59        2906.15      2863.63      436239.60    6429795.54   8.25         0.59         0.14         8.25
2907.00      0.95         84.60        2906.35      2863.83      436239.60    6429795.54   8.25         0.59         0.14         8.25
2907.20      0.95         84.61        2906.55      2864.03      436239.61    6429795.54   8.25         0.60         0.14         8.25
2907.40      0.95         84.62        2906.75      2864.23      436239.61    6429795.54   8.25         0.60         0.14         8.25
2907.60      0.96         84.62        2906.95      2864.43      436239.61    6429795.54   8.25         0.60         0.14         8.25
2907.80      0.96         84.63        2907.15      2864.63      436239.62    6429795.54   8.25         0.61         0.14         8.25
2908.00      0.96         84.64        2907.35      2864.83      436239.62    6429795.54   8.25         0.61         0.14         8.25
2908.20      0.96         84.65        2907.55      2865.03      436239.62    6429795.54   8.25         0.61         0.14         8.25
2908.40      0.96         84.66        2907.75      2865.23      436239.63    6429795.54   8.25         0.62         0.14         8.25
2908.60      0.96         84.66        2907.95      2865.43      436239.63    6429795.54   8.25         0.62         0.14         8.25
2908.80      0.96         84.67        2908.15      2865.63      436239.64    6429795.54   8.25         0.63         0.14         8.25
2909.00      0.96         84.68        2908.35      2865.83      436239.64    6429795.54   8.25         0.63         0.14         8.25
2909.20      0.96         84.69        2908.55      2866.03      436239.64    6429795.54   8.25         0.63         0.14         8.25
2909.40      0.96         84.70        2908.75      2866.23      436239.65    6429795.54   8.25         0.64         0.14         8.25
2909.60      0.97         84.70        2908.95      2866.43      436239.65    6429795.54   8.25         0.64         0.14         8.25
2909.80      0.97         84.71        2909.15      2866.63      436239.65    6429795.54   8.25         0.64         0.14         8.25
2910.00      0.97         84.72        2909.35      2866.83      436239.66    6429795.54   8.25         0.65         0.14         8.25
2910.20      0.97         84.73        2909.55      2867.03      436239.66    6429795.54   8.25         0.65         0.14         8.25
2910.40      0.97         84.74        2909.75      2867.23      436239.66    6429795.54   8.25         0.65         0.14         8.25
2910.60      0.97         84.75        2909.95      2867.43      436239.67    6429795.54   8.25         0.66         0.14         8.25
2910.80      0.97         84.75        2910.14      2867.62      436239.67    6429795.54   8.25         0.66         0.14         8.25
2911.00      0.97         84.76        2910.34      2867.82      436239.67    6429795.54   8.25         0.66         0.14         8.25
2911.20      0.97         84.77        2910.54      2868.02      436239.68    6429795.54   8.25         0.67         0.14         8.25
2911.40      0.97         84.78        2910.74      2868.22      436239.68    6429795.54   8.25         0.67         0.14         8.25
2911.60      0.97         84.79        2910.94      2868.42      436239.68    6429795.54   8.25         0.67         0.14         8.25
2911.80      0.98         84.79        2911.14      2868.62      436239.69    6429795.55   8.26         0.68         0.14         8.26
2912.00      0.98         84.80        2911.34      2868.82      436239.69    6429795.55   8.26         0.68         0.14         8.26
2912.20      0.98         84.81        2911.54      2869.02      436239.69    6429795.55   8.26         0.68         0.14         8.26
2912.40      0.98         84.82        2911.74      2869.22      436239.70    6429795.55   8.26         0.69         0.14         8.26
2912.60      0.98         84.83        2911.94      2869.42      436239.70    6429795.55   8.26         0.69         0.14         8.26
2912.80      0.98         84.83        2912.14      2869.62      436239.70    6429795.55   8.26         0.69         0.14         8.26
2913.00      0.98         84.84        2912.34      2869.82      436239.71    6429795.55   8.26         0.70         0.14         8.26
2913.20      0.98         84.85        2912.54      2870.02      436239.71    6429795.55   8.26         0.70         0.14         8.26
2913.40      0.98         84.86        2912.74      2870.22      436239.71    6429795.55   8.26         0.70         0.14         8.26
2913.60      0.98         84.87        2912.94      2870.42      436239.72    6429795.55   8.26         0.71         0.14         8.26
2913.80      0.98         84.88        2913.14      2870.62      436239.72    6429795.55   8.26         0.71         0.14         8.26
2914.00      0.99         84.88        2913.34      2870.82      436239.72    6429795.55   8.26         0.71         0.14         8.26
2914.20      0.99         84.89        2913.54      2871.02      436239.73    6429795.55   8.26         0.72         0.14         8.26
2914.40      0.99         84.90        2913.74      2871.22      436239.73    6429795.55   8.26         0.72         0.14         8.26
2914.60      0.99         84.91        2913.94      2871.42      436239.73    6429795.55   8.26         0.72         0.14         8.26
2914.80      0.99         84.92        2914.13      2871.61      436239.74    6429795.55   8.26         0.73         0.14         8.26
2915.00      0.99         84.92        2914.33      2871.81      436239.74    6429795.55   8.26         0.73         0.14         8.26
2915.20      0.99         84.93        2914.53      2872.01      436239.74    6429795.55   8.26         0.73         0.14         8.26
2915.40      0.99         84.94        2914.73      2872.21      436239.75    6429795.55   8.26         0.74         0.14         8.26
2915.60      0.99         84.95        2914.93      2872.41      436239.75    6429795.55   8.26         0.74         0.14         8.26
2915.80      0.99         84.96        2915.13      2872.61      436239.75    6429795.55   8.26         0.74         0.14         8.26
2916.00      0.99         84.96        2915.33      2872.81      436239.76    6429795.55   8.26         0.75         0.14         8.26
2916.20      1.00         84.97        2915.53      2873.01      436239.76    6429795.55   8.26         0.75         0.14         8.26
2916.40      1.00         84.98        2915.73      2873.21      436239.76    6429795.55   8.26         0.75         0.14         8.26
2916.60      1.00         84.99        2915.93      2873.41      436239.77    6429795.55   8.26         0.76         0.14         8.26
2916.80      1.00         85.00        2916.13      2873.61      436239.77    6429795.55   8.26         0.76         0.14         8.26
2917.00      1.00         85.01        2916.33      2873.81      436239.77    6429795.55   8.26         0.76         0.14         8.26
2917.20      1.00         85.01        2916.53      2874.01      436239.78    6429795.55   8.26         0.77         0.14         8.26
2917.40      1.00         85.02        2916.73      2874.21      436239.78    6429795.55   8.26         0.77         0.14         8.26
2917.60      1.00         85.03        2916.93      2874.41      436239.78    6429795.55   8.26         0.77         0.14         8.26
2917.80      1.00         85.04        2917.13      2874.61      436239.79    6429795.55   8.26         0.78         0.14         8.26
2918.00      1.00         85.05        2917.33      2874.81      436239.79    6429795.55   8.26         0.78         0.14         8.26
2918.20      1.00         85.05        2917.53      2875.01      436239.79    6429795.55   8.26         0.78         0.14         8.26
2918.40      1.01         85.06        2917.73      2875.21      436239.80    6429795.56   8.27         0.79         0.14         8.27
2918.60      1.01         85.07        2917.92      2875.40      436239.80    6429795.56   8.27         0.79         0.14         8.27
2918.80      1.01         85.08        2918.12      2875.60      436239.80    6429795.56   8.27         0.79         0.14         8.27
2919.00      1.01         85.09        2918.32      2875.80      436239.81    6429795.56   8.27         0.80         0.14         8.27
2919.20      1.01         85.09        2918.52      2876.00      436239.81    6429795.56   8.27         0.80         0.14         8.27
2919.40      1.01         85.10        2918.72      2876.20      436239.81    6429795.56   8.27         0.80         0.14         8.27
2919.60      1.01         85.11        2918.92      2876.40      436239.82    6429795.56   8.27         0.81         0.14         8.27
2919.80      1.01         85.12        2919.12      2876.60      436239.82    6429795.56   8.27         0.81         0.14         8.27
2920.00      1.01         85.13        2919.32      2876.80      436239.82    6429795.56   8.27         0.81         0.14         8.27
2920.20      1.01         85.14        2919.52      2877.00      436239.83    6429795.56   8.27         0.82         0.14         8.27
2920.40      1.01         85.14        2919.72      2877.20      436239.83    6429795.56   8.27         0.82         0.14         8.27
2920.60      1.02         85.15        2919.92      2877.40      436239.83    6429795.56   8.27         0.82         0.14         8.27
2920.80      1.02         85.16        2920.12      2877.60      436239.84    6429795.56   8.27         0.83         0.14         8.27
2921.00      1.02         85.17        2920.32      2877.80      436239.84    6429795.56   8.27         0.83         0.14         8.27
2921.20      1.02         85.18        2920.52      2878.00      436239.84    6429795.56   8.27         0.83         0.14         8.27
2921.40      1.02         85.18        2920.72      2878.20      436239.85    6429795.56   8.27         0.84         0.14         8.27
2921.60      1.02         85.19        2920.92      2878.40      436239.85    6429795.56   8.27         0.84         0.14         8.27
2921.80      1.02         85.20        2921.12      2878.60      436239.85    6429795.56   8.27         0.84         0.14         8.27
2922.00      1.02         85.21        2921.32      2878.80      436239.86    6429795.56   8.27         0.85         0.14         8.27
2922.20      1.02         85.22        2921.52      2879.00      436239.86    6429795.56   8.27         0.85         0.14         8.27
2922.40      1.02         85.22        2921.72      2879.20      436239.86    6429795.56   8.27         0.85         0.14         8.27
2922.60      1.02         85.23        2921.91      2879.39      436239.87    6429795.56   8.27         0.86         0.14         8.27
2922.80      1.03         85.24        2922.11      2879.59      436239.87    6429795.56   8.27         0.86         0.14         8.27
2923.00      1.03         85.25        2922.31      2879.79      436239.87    6429795.56   8.27         0.86         0.14         8.27
2923.20      1.03         85.26        2922.51      2879.99      436239.88    6429795.56   8.27         0.87         0.14         8.27
2923.40      1.03         85.27        2922.71      2880.19      436239.88    6429795.56   8.27         0.87         0.14         8.27
2923.60      1.03         85.27        2922.91      2880.39      436239.88    6429795.56   8.27         0.87         0.14         8.27
2923.80      1.03         85.28        2923.11      2880.59      436239.89    6429795.56   8.27         0.88         0.14         8.27
2924.00      1.03         85.29        2923.31      2880.79      436239.89    6429795.56   8.27         0.88         0.14         8.27
2924.20      1.03         85.30        2923.51      2880.99      436239.89    6429795.56   8.27         0.88         0.14         8.27
2924.40      1.03         85.31        2923.71      2881.19      436239.90    6429795.56   8.27         0.89         0.14         8.27
2924.60      1.03         85.31        2923.91      2881.39      436239.90    6429795.56   8.27         0.89         0.14         8.27
2924.80      1.03         85.32        2924.11      2881.59      436239.90    6429795.56   8.27         0.89         0.14         8.27
2925.00      1.04         85.33        2924.31      2881.79      436239.91    6429795.57   8.28         0.90         0.14         8.28
2925.20      1.04         85.34        2924.51      2881.99      436239.91    6429795.57   8.28         0.90         0.14         8.28
2925.40      1.04         85.35        2924.71      2882.19      436239.91    6429795.57   8.28         0.90         0.14         8.28
2925.60      1.04         85.35        2924.91      2882.39      436239.92    6429795.57   8.28         0.91         0.14         8.28
2925.80      1.04         85.36        2925.11      2882.59      436239.92    6429795.57   8.28         0.91         0.14         8.28
2926.00      1.04         85.37        2925.31      2882.79      436239.92    6429795.57   8.28         0.91         0.14         8.28
2926.20      1.04         85.38        2925.51      2882.99      436239.93    6429795.57   8.28         0.92         0.14         8.28
2926.40      1.04         85.39        2925.71      2883.19      436239.93    6429795.57   8.28         0.92         0.14         8.28
2926.60      1.04         85.40        2925.90      2883.38      436239.93    6429795.57   8.28         0.92         0.14         8.28
2926.80      1.04         85.40        2926.10      2883.58      436239.94    6429795.57   8.28         0.93         0.14         8.28
2927.00      1.04         85.41        2926.30      2883.78      436239.94    6429795.57   8.28         0.93         0.14         8.28
2927.20      1.05         85.42        2926.50      2883.98      436239.94    6429795.57   8.28         0.93         0.14         8.28
2927.40      1.05         85.43        2926.70      2884.18      436239.95    6429795.57   8.28         0.94         0.14         8.28
2927.60      1.05         85.44        2926.90      2884.38      436239.95    6429795.57   8.28         0.94         0.14         8.28
2927.80      1.05         85.44        2927.10      2884.58      436239.95    6429795.57   8.28         0.94         0.14         8.28
2928.00      1.05         85.45        2927.30      2884.78      436239.96    6429795.57   8.28         0.95         0.14         8.28
2928.20      1.05         85.46        2927.50      2884.98      436239.96    6429795.57   8.28         0.95         0.14         8.28
2928.40      1.05         85.44        2927.70      2885.18      436239.96    6429795.57   8.28         0.95         0.14         8.28
2928.60      1.04         85.42        2927.90      2885.38      436239.97    6429795.57   8.28         0.96         0.14         8.28
2928.80      1.04         85.40        2928.10      2885.58      436239.97    6429795.57   8.28         0.96         0.15         8.28
2929.00      1.04         85.39        2928.30      2885.78      436239.97    6429795.57   8.28         0.96         0.15         8.28
2929.20      1.04         85.37        2928.50      2885.98      436239.97    6429795.57   8.28         0.96         0.15         8.28
2929.40      1.03         85.35        2928.70      2886.18      436239.98    6429795.57   8.28         0.97         0.15         8.28
2929.60      1.03         85.33        2928.90      2886.38      436239.98    6429795.57   8.28         0.97         0.15         8.28
2929.80      1.03         85.31        2929.10      2886.58      436239.98    6429795.57   8.28         0.97         0.16         8.28
2930.00      1.03         85.29        2929.30      2886.78      436239.99    6429795.57   8.28         0.98         0.16         8.28
2930.20      1.02         85.27        2929.50      2886.98      436239.99    6429795.57   8.28         0.98         0.16         8.28
2930.40      1.02         85.25        2929.70      2887.18      436239.99    6429795.57   8.28         0.98         0.16         8.28
2930.60      1.02         85.24        2929.90      2887.38      436240.00    6429795.57   8.28         0.99         0.16         8.28
2930.80      1.01         85.22        2930.10      2887.58      436240.00    6429795.57   8.28         0.99         0.16         8.28
2931.00      1.01         85.20        2930.30      2887.78      436240.00    6429795.57   8.28         0.99         0.17         8.28
2931.20      1.01         85.18        2930.50      2887.98      436240.00    6429795.57   8.28         0.99         0.17         8.28
2931.40      1.01         85.16        2930.70      2888.18      436240.01    6429795.57   8.28         1.00         0.17         8.28
2931.60      1.00         85.14        2930.90      2888.38      436240.01    6429795.57   8.28         1.00         0.17         8.28
2931.80      1.00         85.12        2931.10      2888.58      436240.01    6429795.58   8.29         1.00         0.17         8.29
2932.00      1.00         85.11        2931.30      2888.78      436240.02    6429795.58   8.29         1.01         0.18         8.29
2932.20      1.00         85.09        2931.50      2888.98      436240.02    6429795.58   8.29         1.01         0.18         8.29
2932.40      0.99         85.07        2931.70      2889.18      436240.02    6429795.58   8.29         1.01         0.18         8.29
2932.60      0.99         85.05        2931.90      2889.38      436240.02    6429795.58   8.29         1.01         0.18         8.29
2932.80      0.99         85.03        2932.10      2889.58      436240.03    6429795.58   8.29         1.02         0.18         8.29
2933.00      0.98         85.01        2932.30      2889.78      436240.03    6429795.58   8.29         1.02         0.19         8.29
2933.20      0.98         84.99        2932.50      2889.98      436240.03    6429795.58   8.29         1.02         0.19         8.29
2933.40      0.98         84.97        2932.70      2890.18      436240.04    6429795.58   8.29         1.03         0.19         8.29
2933.60      0.98         84.96        2932.90      2890.38      436240.04    6429795.58   8.29         1.03         0.19         8.29
2933.80      0.97         84.94        2933.10      2890.58      436240.04    6429795.58   8.29         1.03         0.19         8.29
2934.00      0.97         84.92        2933.30      2890.78      436240.05    6429795.58   8.29         1.04         0.19         8.29
2934.20      0.97         84.90        2933.50      2890.98      436240.05    6429795.58   8.29         1.04         0.20         8.29
2934.40      0.97         84.88        2933.70      2891.18      436240.05    6429795.58   8.29         1.04         0.20         8.29
2934.60      0.96         84.86        2933.90      2891.38      436240.05    6429795.58   8.29         1.04         0.20         8.29
2934.80      0.96         84.84        2934.10      2891.58      436240.06    6429795.58   8.29         1.05         0.20         8.29
2935.00      0.96         84.83        2934.30      2891.78      436240.06    6429795.58   8.29         1.05         0.20         8.29
2935.20      0.95         84.81        2934.50      2891.98      436240.06    6429795.58   8.29         1.05         0.21         8.29
2935.40      0.95         84.79        2934.70      2892.18      436240.07    6429795.58   8.29         1.06         0.21         8.29
2935.60      0.95         84.77        2934.90      2892.38      436240.07    6429795.58   8.29         1.06         0.21         8.29
2935.80      0.95         84.75        2935.10      2892.58      436240.07    6429795.58   8.29         1.06         0.21         8.29
2936.00      0.94         84.73        2935.30      2892.78      436240.07    6429795.58   8.29         1.06         0.21         8.29
2936.20      0.94         84.71        2935.50      2892.98      436240.08    6429795.58   8.29         1.07         0.22         8.29
2936.40      0.94         84.69        2935.70      2893.18      436240.08    6429795.58   8.29         1.07         0.22         8.29
2936.60      0.94         84.68        2935.90      2893.38      436240.08    6429795.58   8.29         1.07         0.22         8.29
2936.80      0.93         84.66        2936.10      2893.58      436240.09    6429795.58   8.29         1.08         0.22         8.29
2937.00      0.93         84.64        2936.30      2893.78      436240.09    6429795.58   8.29         1.08         0.22         8.29
2937.20      0.93         84.62        2936.50      2893.98      436240.09    6429795.58   8.29         1.08         0.22         8.29
2937.40      0.92         84.60        2936.70      2894.18      436240.10    6429795.58   8.29         1.09         0.23         8.29
2937.60      0.92         84.58        2936.90      2894.38      436240.10    6429795.58   8.29         1.09         0.23         8.29
2937.80      0.92         84.56        2937.10      2894.58      436240.10    6429795.58   8.29         1.09         0.23         8.29
2938.00      0.92         84.55        2937.30      2894.78      436240.10    6429795.58   8.29         1.09         0.23         8.29
2938.20      0.91         84.53        2937.50      2894.98      436240.11    6429795.58   8.29         1.10         0.23         8.29
2938.40      0.91         84.51        2937.70      2895.18      436240.11    6429795.58   8.29         1.10         0.24         8.29
2938.60      0.91         84.49        2937.90      2895.38      436240.11    6429795.58   8.29         1.10         0.24         8.29
2938.80      0.91         84.47        2938.10      2895.58      436240.12    6429795.58   8.29         1.11         0.24         8.29
2939.00      0.90         84.45        2938.30      2895.78      436240.12    6429795.59   8.30         1.11         0.24         8.30
2939.20      0.90         84.43        2938.50      2895.98      436240.12    6429795.59   8.30         1.11         0.24         8.30
2939.40      0.90         84.41        2938.70      2896.18      436240.12    6429795.59   8.30         1.11         0.25         8.30
2939.60      0.89         84.40        2938.90      2896.38      436240.13    6429795.59   8.30         1.12         0.25         8.30
2939.80      0.89         84.38        2939.10      2896.58      436240.13    6429795.59   8.30         1.12         0.25         8.30
2940.00      0.89         84.36        2939.30      2896.78      436240.13    6429795.59   8.30         1.12         0.25         8.30
2940.20      0.89         84.34        2939.50      2896.98      436240.14    6429795.59   8.30         1.13         0.25         8.30
2940.40      0.88         84.32        2939.70      2897.18      436240.14    6429795.59   8.30         1.13         0.26         8.30
2940.60      0.88         84.30        2939.90      2897.38      436240.14    6429795.59   8.30         1.13         0.26         8.30
2940.80      0.88         84.28        2940.10      2897.58      436240.15    6429795.59   8.30         1.14         0.26         8.30
2941.00      0.88         84.27        2940.30      2897.78      436240.15    6429795.59   8.30         1.14         0.26         8.30
2941.20      0.87         84.25        2940.50      2897.98      436240.15    6429795.59   8.30         1.14         0.26         8.30
2941.40      0.87         84.23        2940.70      2898.18      436240.15    6429795.59   8.30         1.14         0.26         8.30
2941.60      0.87         84.21        2940.90      2898.38      436240.16    6429795.59   8.30         1.15         0.27         8.30
2941.80      0.86         84.19        2941.10      2898.58      436240.16    6429795.59   8.30         1.15         0.27         8.30
2942.00      0.86         84.17        2941.30      2898.78      436240.16    6429795.59   8.30         1.15         0.27         8.30
2942.20      0.86         84.15        2941.50      2898.98      436240.17    6429795.59   8.30         1.16         0.27         8.30
2942.40      0.86         84.13        2941.70      2899.18      436240.17    6429795.59   8.30         1.16         0.27         8.30
2942.60      0.85         84.12        2941.90      2899.38      436240.17    6429795.59   8.30         1.16         0.28         8.30
2942.80      0.85         84.10        2942.10      2899.58      436240.17    6429795.59   8.30         1.16         0.28         8.30
2943.00      0.85         84.08        2942.30      2899.78      436240.18    6429795.59   8.30         1.17         0.28         8.30
2943.20      0.85         84.06        2942.50      2899.98      436240.18    6429795.59   8.30         1.17         0.28         8.30
2943.40      0.84         84.04        2942.70      2900.18      436240.18    6429795.59   8.30         1.17         0.28         8.30
2943.60      0.84         84.02        2942.90      2900.38      436240.19    6429795.59   8.30         1.18         0.29         8.30
2943.80      0.84         84.00        2943.09      2900.57      436240.19    6429795.59   8.30         1.18         0.29         8.30
2944.00      0.83         83.98        2943.29      2900.77      436240.19    6429795.59   8.30         1.18         0.29         8.30
2944.20      0.83         83.97        2943.49      2900.97      436240.19    6429795.59   8.30         1.18         0.29         8.30
2944.40      0.83         83.95        2943.69      2901.17      436240.20    6429795.59   8.30         1.19         0.29         8.30
2944.60      0.83         83.93        2943.89      2901.37      436240.20    6429795.59   8.30         1.19         0.29         8.30
2944.80      0.82         83.91        2944.09      2901.57      436240.20    6429795.59   8.30         1.19         0.30         8.30
2945.00      0.82         83.89        2944.29      2901.77      436240.21    6429795.59   8.30         1.20         0.30         8.30
2945.20      0.82         83.87        2944.49      2901.97      436240.21    6429795.59   8.30         1.20         0.30         8.30
2945.40      0.82         83.85        2944.69      2902.17      436240.21    6429795.59   8.30         1.20         0.30         8.30
2945.60      0.81         83.84        2944.89      2902.37      436240.22    6429795.59   8.30         1.21         0.30         8.30
2945.80      0.81         83.82        2945.09      2902.57      436240.22    6429795.59   8.30         1.21         0.31         8.30
2946.00      0.81         83.80        2945.29      2902.77      436240.22    6429795.59   8.30         1.21         0.31         8.30
2946.20      0.80         83.78        2945.49      2902.97      436240.22    6429795.60   8.31         1.21         0.31         8.31
2946.40      0.80         83.76        2945.69      2903.17      436240.23    6429795.60   8.31         1.22         0.31         8.31
2946.60      0.80         83.74        2945.89      2903.37      436240.23    6429795.60   8.31         1.22         0.31         8.31
2946.80      0.80         83.72        2946.09      2903.57      436240.23    6429795.60   8.31         1.22         0.32         8.31
2947.00      0.79         83.70        2946.29      2903.77      436240.24    6429795.60   8.31         1.23         0.32         8.31
